pv,wind,hydro,demand_el,demand_heat,demand_cooking,biomass_usage,fuel_oil_usage
0.176,0.048,0.59,9.67065835179597e-05,0.0001551505217704,0.0001551505217704,1,1
0.411,0.013,0.59,0.000102914284869768,0.00021191068272,0.00021191068272,1,1
0.579,0.001,0.58,0.000113598890489565,0.0002537994696589,0.0002537994696589,1,1
0.692,0.0,0.58,0.000117322829884475,0.0002620218433742,0.0002620218433742,1,1
0.761,0.0,0.58,0.000127510001696718,0.000259497828647,0.000259497828647,1,1
0.784,0.0,0.58,0.000131305489789975,0.0002489884104951,0.0002489884104951,1,1
0.767,0.003,0.58,0.000129009117281128,0.0002377214307577,0.0002377214307577,1,1
0.696,0.01,0.58,0.000126818364279365,0.0002276371212997,0.0002276371212997,1,1
0.582,0.02,0.58,0.00012548278857689,0.0002197398645522,0.0002197398645522,1,1
0.321,0.035,0.58,0.000122269911313029,0.0002143167911385,0.0002143167911385,1,1
0.116,0.053,0.58,0.000120273361921065,0.0002149374738427,0.0002149374738427,1,1
0.008,0.071,0.58,0.000123714513603461,0.0002176187346095,0.0002176187346095,1,1
0.0,0.095,0.57,0.000125182965460008,0.0002239027418129,0.0002239027418129,1,1
0.0,0.092,0.57,0.000127482745049729,0.0002287121395066,0.0002287121395066,1,1
0.0,0.075,0.57,0.000130341285902729,0.000228507905644,0.000228507905644,1,1
0.0,0.054,0.57,0.00016158421751419,0.0002187056807769,0.0002187056807769,1,1
0.0,0.052,0.57,0.000165342227717836,0.0002038760269549,0.0002038760269549,1,1
0.0,0.049,0.57,0.00015414655996699,0.0001844166787297,0.0001844166787297,1,1
0.0,0.013,0.57,0.000140674962192539,0.0001527805597164,0.0001527805597164,1,1
0.0,0.003,0.57,0.000127806417732726,0.0001270860783203,0.0001270860783203,1,1
0.0,0.009,0.57,0.000115506855778814,0.0001289584651505,0.0001289584651505,1,1
0.0,0.032,0.56,0.000105554772546854,0.0001342885194964,0.0001342885194964,1,1
0.0,0.054,0.56,9.96571155545491e-05,0.0001378944820873,0.0001378944820873,1,1
0.0,0.072,0.56,9.59195478361443e-05,0.0001456694134045,0.0001456694134045,1,1
0.124,0.076,0.56,9.17152100380481e-05,0.0001704724081077,0.0001704724081077,1,1
0.364,0.049,0.56,9.36163611655503e-05,0.0002323362357874,0.0002323362357874,1,1
0.555,0.025,0.56,9.7394813854439e-05,0.0002789274338444,0.0002789274338444,1,1
0.671,0.008,0.56,0.000103605922287121,0.0002885858574284,0.0002885858574284,1,1
0.74,0.001,0.56,0.000110920924922868,0.0002859489934506,0.0002859489934506,1,1
0.761,0.0,0.56,0.000115622696528519,0.0002742988110721,0.0002742988110721,1,1
0.742,0.0,0.56,0.000115299023845521,0.0002618181847854,0.0002618181847854,1,1
0.679,0.0,0.55,0.000116661856194985,0.0002506540937117,0.0002506540937117,1,1
0.56,0.001,0.55,0.000113363801909282,0.0002418153964829,0.0002418153964829,1,1
0.324,0.009,0.55,0.000109857915690287,0.0002356971263442,0.0002356971263442,1,1
0.139,0.034,0.55,0.000107990835371521,0.0002363300304034,0.0002363300304034,1,1
0.009,0.06,0.55,0.000109915836065139,0.0002392436785483,0.0002392436785483,1,1
0.0,0.08,0.55,0.000108113490282973,0.0002460358468133,0.0002460358468133,1,1
0.0,0.06,0.55,0.000108239552275298,0.0002512123479668,0.0002512123479668,1,1
0.0,0.026,0.55,0.000119074069453536,0.0002508613013784,0.0002508613013784,1,1
0.0,0.004,0.55,0.00014930509804552,0.0002397902112183,0.0002397902112183,1,1
0.0,0.0,0.54,0.000164517714146411,0.0002232497496547,0.0002232497496547,1,1
0.0,0.0,0.54,0.000158231649934508,0.0002019556286002,0.0002019556286002,1,1
0.0,0.002,0.54,0.000142470493812958,0.0001674791754647,0.0001674791754647,1,1
0.0,0.003,0.54,0.000122051858137115,0.0001397053595606,0.0001397053595606,1,1
0.0,0.0,0.54,0.000110457561924051,0.0001324906819658,0.0001324906819658,1,1
0.0,0.0,0.54,0.000102484992679687,0.0001379607871563,0.0001379607871563,1,1
0.0,0.0,0.53,9.490083065492e-05,0.0001416711471853,0.0001416711471853,1,1
0.0,0.0,0.53,9.38684851502011e-05,0.0001496475791125,0.0001496475791125,1,1
0.146,0.0,0.53,9.28225113219876e-05,0.0001750948065972,0.0001750948065972,1,1
0.369,0.0,0.53,9.47066270451214e-05,0.0002385609160513,0.0002385609160513,1,1
0.493,0.008,0.53,9.5762822115956e-05,0.0002865370355653,0.0002865370355653,1,1
0.492,0.036,0.53,9.91699029896158e-05,0.0002965361958945,0.0002965361958945,1,1
0.472,0.068,0.53,0.000103053975185588,0.0002938395719969,0.0002938395719969,1,1
0.502,0.085,0.53,0.000102195390805426,0.0002818545407071,0.0002818545407071,1,1
0.546,0.08,0.53,0.00010140835512361,0.0002690177267305,0.0002690177267305,1,1
0.543,0.048,0.52,0.000104672338600576,0.0002575381164727,0.0002575381164727,1,1
0.453,0.013,0.52,0.000102512249326676,0.0002484353790689,0.0002484353790689,1,1
0.288,0.001,0.52,0.000102467957275318,0.0002421288238108,0.0002421288238108,1,1
0.125,0.0,0.52,0.00010189216060767,0.0002427740413971,0.0002427740413971,1,1
0.008,0.0,0.52,9.84646372487682e-05,0.0002457652205115,0.0002457652205115,1,1
0.0,0.001,0.52,0.000101163045300707,0.0002527276261673,0.0002527276261673,1,1
0.0,0.0,0.52,0.000101210744432938,0.0002580307879654,0.0002580307879654,1,1
0.0,0.0,0.52,0.0001109038895185,0.0002576511003816,0.0002576511003816,1,1
0.0,0.0,0.52,0.000140249077083332,0.0002462376498076,0.0002462376498076,1,1
0.0,0.028,0.52,0.000148044478122266,0.0002292106133722,0.0002292106133722,1,1
0.0,0.056,0.52,0.000143036069237986,0.0002073455978649,0.0002073455978649,1,1
0.0,0.029,0.52,0.000127308983925172,0.0001719518069401,0.0001719518069401,1,1
0.0,0.01,0.52,0.000107656941445902,0.0001434992568645,0.0001434992568645,1,1
0.0,0.005,0.52,9.7244902295998e-05,0.0001388349713718,0.0001388349713718,1,1
0.0,0.002,0.52,9.01411386744173e-05,0.0001436300524829,0.0001436300524829,1,1
0.0,0.001,0.52,8.65432612718325e-05,0.0001477357756044,0.0001477357756044,1,1
0.0,0.0,0.52,8.58039247222484e-05,0.0001536976468854,0.0001536976468854,1,1
0.065,0.0,0.52,8.47545438131612e-05,0.0001799472788255,0.0001799472788255,1,1
0.211,0.008,0.52,8.88362266998056e-05,0.0002370948965071,0.0002370948965071,1,1
0.366,0.035,0.52,9.85804779984726e-05,0.0002949252778056,0.0002949252778056,1,1
0.519,0.042,0.52,0.000108116897363846,0.0002932366675634,0.0002932366675634,1,1
0.662,0.027,0.52,0.000113435350607629,0.0002906329919453,0.0002906329919453,1,1
0.73,0.009,0.52,0.000117459113119422,0.0002764933933108,0.0002764933933108,1,1
0.729,0.001,0.52,0.000120896857720944,0.0002646570064963,0.0002646570064963,1,1
0.65,0.0,0.52,0.000125039868063315,0.0002510200017621,0.0002510200017621,1,1
0.561,0.001,0.52,0.000122160884725072,0.0002418841137297,0.0002418841137297,1,1
0.336,0.019,0.52,0.000123012654943487,0.0002393046161889,0.0002393046161889,1,1
0.176,0.042,0.52,0.000118246148801237,0.0002387698508828,0.0002387698508828,1,1
0.01,0.055,0.52,0.000116634599547996,0.0002359890424835,0.0002359890424835,1,1
0.0,0.061,0.52,0.000118089423081049,0.0002425902942124,0.0002425902942124,1,1
0.0,0.042,0.52,0.000118890087086359,0.0002476936680512,0.0002476936680512,1,1
0.0,0.017,0.52,0.000124702567056822,0.0002386770153256,0.0002386770153256,1,1
0.0,0.004,0.52,0.000152289700890846,0.0002373549406761,0.0002373549406761,1,1
0.0,0.001,0.52,0.000158936915675356,0.0002298916596362,0.0002298916596362,1,1
0.0,0.0,0.52,0.000153376559689543,0.0002144872460822,0.0002144872460822,1,1
0.0,0.001,0.53,0.000143185980796427,0.000173950069512,0.000173950069512,1,1
0.0,0.006,0.53,0.000120324468134169,0.000148800609206,0.000148800609206,1,1
0.0,0.009,0.53,0.000106903976572823,0.0001506239621333,0.0001506239621333,1,1
0.0,0.007,0.53,9.89791064606908e-05,0.0001547791068574,0.0001547791068574,1,1
0.0,0.007,0.53,9.556180434441e-05,0.0001541463345256,0.0001541463345256,1,1
0.0,0.013,0.53,9.23932191319064e-05,0.0001727215731857,0.0001727215731857,1,1
0.139,0.021,0.53,9.12688824435987e-05,0.0002034556475235,0.0002034556475235,1,1
0.294,0.013,0.53,9.58411849760501e-05,0.0002756430100312,0.0002756430100312,1,1
0.446,0.004,0.53,0.000105483223848507,0.0002861300375353,0.0002861300375353,1,1
0.593,0.001,0.53,0.000109588756301267,0.0002812001636114,0.0002812001636114,1,1
0.699,0.0,0.53,0.000117241059943507,0.0002768430791409,0.0002768430791409,1,1
0.757,0.0,0.53,0.000120109822039129,0.0002604593121118,0.0002604593121118,1,1
0.732,0.0,0.53,0.000121694114645381,0.0002481350009399,0.0002481350009399,1,1
0.652,0.0,0.53,0.000124992168931083,0.0002427110399897,0.0002427110399897,1,1
0.527,0.003,0.53,0.000124133584550921,0.0002373051378547,0.0002373051378547,1,1
0.319,0.021,0.53,0.000120644733736293,0.0002284695622338,0.0002284695622338,1,1
0.15,0.048,0.53,0.00011873336136617,0.0002296159644242,0.0002296159644242,1,1
0.011,0.086,0.53,0.000120498229258726,0.0002346461312326,0.0002346461312326,1,1
0.0,0.148,0.53,0.000122937699164267,0.0002445300153465,0.0002445300153465,1,1
0.0,0.219,0.53,0.000121837212042074,0.0002511754627301,0.0002511754627301,1,1
0.0,0.305,0.53,0.000124705974137696,0.0002543632005755,0.0002543632005755,1,1
0.0,0.268,0.53,0.000158763154550799,0.0002571915393842,0.0002571915393842,1,1
0.0,0.19,0.53,0.000161642137889042,0.000245656398043,0.000245656398043,1,1
0.0,0.169,0.53,0.000157390100958714,0.0002360115571389,0.0002360115571389,1,1
0.0,0.092,0.53,0.000141983281248025,0.0001897960375709,0.0001897960375709,1,1
0.0,0.051,0.52,0.000123169380663675,0.0001643893035645,0.0001643893035645,1,1
0.0,0.054,0.52,0.000107922693754048,0.0001299362867324,0.0001299362867324,1,1
0.0,0.069,0.52,0.000100938177963045,0.0001353042312406,0.0001353042312406,1,1
0.0,0.097,0.52,9.89518498137015e-05,0.0001389433780829,0.0001389433780829,1,1
0.0,0.117,0.52,9.68224242676642e-05,0.0001467614590571,0.0001467614590571,1,1
0.028,0.112,0.52,9.71392827889145e-05,0.0001717113980767,0.0001717113980767,1,1
0.105,0.082,0.52,9.9888797053958e-05,0.000233930603686,0.000233930603686,1,1
0.228,0.079,0.52,0.000106076055920524,0.0002809408712513,0.0002809408712513,1,1
0.438,0.077,0.52,0.000114440439465359,0.0002907970062184,0.0002907970062184,1,1
0.607,0.069,0.52,0.000117425042310685,0.0002881727041448,0.0002881727041448,1,1
0.645,0.071,0.52,0.000120866193993081,0.0002764209930287,0.0002764209930287,1,1
0.616,0.078,0.52,0.000122494778650691,0.0002638325412571,0.0002638325412571,1,1
0.428,0.092,0.52,0.000124280089028488,0.0002525717084268,0.0002525717084268,1,1
0.248,0.105,0.52,0.00012432778816072,0.0002436385432032,0.0002436385432032,1,1
0.122,0.104,0.52,0.000119431812945271,0.0002374447399338,0.0002374447399338,1,1
0.038,0.093,0.52,0.000119520397047986,0.0002380712680522,0.0002380712680522,1,1
0.0,0.09,0.52,0.000117319422803602,0.0002409976346127,0.0002409976346127,1,1
0.0,0.102,0.52,0.000117646502567473,0.000247816008896,0.000247816008896,1,1
0.0,0.099,0.52,0.000120034866259908,0.0002530081483702,0.0002530081483702,1,1
0.0,0.082,0.52,0.000128767214539098,0.000252630861526,0.000252630861526,1,1
0.0,0.062,0.52,0.000154572445076198,0.0002414207468919,0.0002414207468919,1,1
0.0,0.045,0.52,0.000153604834108078,0.0002247146191042,0.0002247146191042,1,1
0.0,0.042,0.52,0.0001579999684351,0.0002032866401758,0.0002032866401758,1,1
0.0,0.07,0.52,0.000144463636124049,0.0001686305016052,0.0001686305016052,1,1
0.0,0.124,0.52,0.000123649779066861,0.0001407368824832,0.0001407368824832,1,1
0.0,0.159,0.52,0.000112184951926996,0.0001098696684262,0.0001098696684262,1,1
0.0,0.169,0.52,9.05091034087725e-05,0.0001144428783074,0.0001144428783074,1,1
0.0,0.168,0.52,8.90031736626149e-05,0.0001174676145372,0.0001174676145372,1,1
0.0,0.169,0.52,8.96743685947259e-05,0.000124207587852,0.000124207587852,1,1
0.021,0.151,0.52,8.93166251029916e-05,0.0001456583855074,0.0001456583855074,1,1
0.087,0.138,0.52,9.42568923697983e-05,0.0001992311902009,0.0001992311902009,1,1
0.168,0.121,0.52,0.000108403092157234,0.0002382410995701,0.0002382410995701,1,1
0.256,0.071,0.52,0.000115639731932887,0.0002456034165479,0.0002456034165479,1,1
0.341,0.021,0.52,0.000120453937207369,0.0002431549601417,0.0002431549601417,1,1
0.386,0.002,0.52,0.000127823453137095,0.0002333464905737,0.0002333464905737,1,1
0.387,0.0,0.52,0.000130113011484194,0.0002228258427071,0.0002228258427071,1,1
0.343,0.0,0.52,0.000128320886944649,0.0002134061648321,0.0002134061648321,1,1
0.297,0.0,0.52,0.000128031285070388,0.0002060838885591,0.0002060838885591,1,1
0.223,0.0,0.52,0.0001241233633083,0.0002010835963448,0.0002010835963448,1,1
0.125,0.0,0.52,0.000123142124016686,0.0002016945828226,0.0002016945828226,1,1
0.012,0.0,0.52,0.000124832036130021,0.0002042307319432,0.0002042307319432,1,1
0.0,0.001,0.52,0.000116280263137135,0.0002101946345114,0.0002101946345114,1,1
0.0,0.004,0.52,0.000120174556575728,0.0002147714798554,0.0002147714798554,1,1
0.0,0.013,0.52,0.000121973495277021,0.000214651724682,0.000214651724682,1,1
0.0,0.038,0.52,0.000142705582393241,0.0002056206898862,0.0002056206898862,1,1
0.0,0.085,0.52,0.000154569037995324,0.0001918381831152,0.0001918381831152,1,1
0.0,0.14,0.52,0.000152037576906195,0.0001735189555611,0.0001735189555611,1,1
0.0,0.188,0.52,0.000134422968789374,0.0001436531787894,0.0001436531787894,1,1
0.0,0.192,0.52,0.000114801590037967,0.0001192710718509,0.0001192710718509,1,1
0.0,0.119,0.52,0.000103997736587592,8.967502344916875e-05,8.967502344916875e-05,1,1
0.0,0.042,0.52,9.66997693562124e-05,9.626009626283785e-05,9.626009626283785e-05,1,1
0.0,0.007,0.52,9.1946891537457e-05,9.909164693908372e-05,9.909164693908372e-05,1,1
0.0,0.001,0.52,8.85432177446708e-05,0.0001066764638968,0.0001066764638968,1,1
0.067,0.0,0.52,8.94665366614326e-05,0.000132450198319,0.000132450198319,1,1
0.205,0.0,0.52,9.71460969506618e-05,0.000183616661146,0.000183616661146,1,1
0.368,0.0,0.52,9.57457867115877e-05,0.0002197978925219,0.0002197978925219,1,1
0.535,0.0,0.52,0.000104617825306598,0.000226471546738,0.000226471546738,1,1
0.617,0.0,0.52,0.000114713005935252,0.0002202256246969,0.0002202256246969,1,1
0.62,0.001,0.52,0.000117683980457083,0.0002013849845368,0.0002013849845368,1,1
0.62,0.004,0.52,0.000114181501318961,0.0001867594708268,0.0001867594708268,1,1
0.569,0.007,0.52,0.000115963404615885,0.0001779444635342,0.0001779444635342,1,1
0.406,0.011,0.52,0.000118845795035001,0.0001716376189015,0.0001716376189015,1,1
0.266,0.012,0.52,0.000116634599547996,0.0001660827284004,0.0001660827284004,1,1
0.136,0.011,0.53,0.000115738537278223,0.0001663352468706,0.0001663352468706,1,1
0.011,0.016,0.53,0.000114096324297119,0.0001694310049314,0.0001694310049314,1,1
0.0,0.027,0.53,0.000110696057585207,0.0001770508239386,0.0001770508239386,1,1
0.0,0.029,0.53,0.000108515525826065,0.000186576588421,0.000186576588421,1,1
0.0,0.028,0.53,0.000116716369488964,0.0001880730535625,0.0001880730535625,1,1
0.0,0.037,0.53,0.000148851956289323,0.0001866449152537,0.0001866449152537,1,1
0.0,0.089,0.53,0.000156579215710783,0.0001755060552609,0.0001755060552609,1,1
0.0,0.128,0.53,0.000156449746637584,0.0001570147273462,0.0001570147273462,1,1
0.0,0.073,0.53,0.000142845272709061,0.0001253084656903,0.0001253084656903,1,1
0.0,0.071,0.53,0.000123302256817748,0.0001012709885674,0.0001012709885674,1,1
0.0,0.095,0.53,0.000108532561230433,8.805760087045169e-05,8.805760087045169e-05,1,1
0.0,0.09,0.53,9.96571155545491e-05,9.45268529832521e-05,9.45268529832521e-05,1,1
0.0,0.072,0.53,9.79808317647085e-05,9.729435944989656e-05,9.729435944989656e-05,1,1
0.0,0.06,0.53,9.67099905988334e-05,0.0001047496592992,0.0001047496592992,1,1
0.092,0.044,0.53,9.490083065492e-05,0.0001300833453677,0.0001300833453677,1,1
0.244,0.029,0.53,9.53744148963587e-05,0.0001803695835551,0.0001803695835551,1,1
0.41,0.023,0.53,9.91358321808792e-05,0.000215861922164,0.000215861922164,1,1
0.553,0.015,0.53,0.000104304373866221,0.0002223718228752,0.0002223718228752,1,1
0.593,0.006,0.53,0.000111305925061592,0.0002162276908099,0.0002162276908099,1,1
0.61,0.001,0.52,0.000115939555049769,0.0001977403491151,0.0001977403491151,1,1
0.619,0.0,0.52,0.000117844113258145,0.0001833912890168,0.0001833912890168,1,1
0.574,0.0,0.52,0.000118266591286479,0.0001747396450442,0.0001747396450442,1,1
0.486,0.0,0.52,0.000118361989550941,0.0001685546512727,0.0001685546512727,1,1
0.337,0.002,0.52,0.000113431943526756,0.000163108928267,0.000163108928267,1,1
0.141,0.003,0.52,0.000112678978653677,0.0001633603571762,0.0001633603571762,1,1
0.011,0.006,0.52,0.000110658579695597,0.0001664066774129,0.0001664066774129,1,1
0.0,0.005,0.52,0.000108031720342005,0.000173895599327,0.000173895599327,1,1
0.0,0.002,0.52,0.000110634730129481,0.000183252363579,0.000183252363579,1,1
0.0,0.0,0.52,0.000118092830161922,0.0001847370912116,0.0001847370912116,1,1
0.0,0.0,0.52,0.000150378328520723,0.0001833493210154,0.0001833493210154,1,1
0.0,0.006,0.52,0.000152402134559676,0.0001724281105939,0.0001724281105939,1,1
0.0,0.039,0.52,0.000147642442579174,0.0001542629552045,0.0001542629552045,1,1
0.0,0.114,0.52,0.000135414429323609,0.0001231115287211,0.0001231115287211,1,1
0.0,0.163,0.52,0.000115258138875037,9.946773906592184e-05,9.946773906592184e-05,1,1
0.0,0.125,0.52,0.000103145966369177,0.0001024660101236,0.0001024660101236,1,1
0.0,0.068,0.52,9.81239291614022e-05,0.0001067431325308,0.0001067431325308,1,1
0.0,0.048,0.52,9.48701669270571e-05,0.0001095464703566,0.0001095464703566,1,1
0.0,0.059,0.52,9.34494142027409e-05,0.0001158749832934,0.0001158749832934,1,1
0.18,0.051,0.52,9.2447732425885e-05,0.0001359982600353,0.0001359982600353,1,1
0.416,0.055,0.52,9.17731304129003e-05,0.0001862808426468,0.0001862808426468,1,1
0.573,0.062,0.52,8.88260054571846e-05,0.0002224060812476,0.0002224060812476,1,1
0.675,0.042,0.53,9.79160972281089e-05,0.0002289537854179,0.0002289537854179,1,1
0.726,0.023,0.53,0.000102174948320184,0.0002265965636057,0.0002265965636057,1,1
0.736,0.01,0.53,0.000102215833290668,0.000217492611571,0.000217492611571,1,1
0.717,0.002,0.54,9.88053453361342e-05,0.0002077226719165,0.0002077226719165,1,1
0.661,0.0,0.54,9.73471147222078e-05,0.0001989716633793,0.0001989716633793,1,1
0.602,0.0,0.55,9.72176456490087e-05,0.0001922196174055,0.0001922196174055,1,1
0.483,0.001,0.55,9.54902556460632e-05,0.000187634504642,0.000187634504642,1,1
0.283,0.009,0.56,9.55856539105256e-05,0.0001882305872949,0.0001882305872949,1,1
0.024,0.034,0.56,9.64851232611718e-05,0.0001906153927034,0.0001906153927034,1,1
0.0,0.068,0.57,0.000100600876956553,0.0001962425444677,0.0001962425444677,1,1
0.0,0.078,0.57,0.000100358974214523,0.0002005722524068,0.0002005722524068,1,1
0.0,0.074,0.58,0.000109874951094655,0.0002005267722586,0.0002005267722586,1,1
0.0,0.054,0.58,0.000140654519707297,0.000192252145212,0.000192252145212,1,1
0.0,0.031,0.59,0.000149468637927455,0.000179512738927,0.000179512738927,1,1
0.0,0.019,0.59,0.000146872442301727,0.0001623631404433,0.0001623631404433,1,1
0.0,0.018,0.6,0.000128893276531424,0.0001343302390825,0.0001343302390825,1,1
0.0,0.032,0.6,0.000109067472927597,0.0001113250343071,0.0001113250343071,1,1
0.0,0.054,0.61,9.35107416584668e-05,0.0001260507120198,0.0001260507120198,1,1
0.0,0.065,0.61,8.86931293031119e-05,0.0001304443824623,0.0001304443824623,1,1
0.0,0.062,0.62,8.58891017440899e-05,0.000134139409689,0.000134139409689,1,1
0.0,0.054,0.62,8.47034376000563e-05,0.0001396676226809,0.0001396676226809,1,1
0.125,0.039,0.62,8.54564024731351e-05,0.0001636957367113,0.0001636957367113,1,1
0.347,0.025,0.62,8.82263592234205e-05,0.0002162757563507,0.0002162757563507,1,1
0.543,0.02,0.63,9.77695927505416e-05,0.0002681943630323,0.0002681943630323,1,1
0.67,0.008,0.63,0.000106392914441775,0.0002664182044971,0.0002664182044971,1,1
0.731,0.001,0.63,0.000112685792815424,0.0002639406911935,0.0002639406911935,1,1
0.737,0.0,0.63,0.000117704422942325,0.0002512066027239,0.0002512066027239,1,1
0.687,0.0,0.64,0.000118988892431695,0.0002404952479001,0.0002404952479001,1,1
0.56,0.014,0.64,0.00012214044223983,0.0002282000823546,0.0002282000823546,1,1
0.355,0.078,0.64,0.000122896814193783,0.0002200183869595,0.0002200183869595,1,1
0.192,0.144,0.64,0.000121956459872652,0.0002177166732978,0.0002177166732978,1,1
0.067,0.159,0.65,0.000120692432868525,0.0002172950441834,0.0002172950441834,1,1
0.003,0.161,0.65,0.000115445528323089,0.0002149183180436,0.0002149183180436,1,1
0.0,0.167,0.65,0.000114852696251072,0.0002210261371439,0.0002210261371439,1,1
0.0,0.13,0.65,0.000119067255291789,0.0002257634006322,0.0002257634006322,1,1
0.0,0.082,0.66,0.000124566283821876,0.0002178562787861,0.0002178562787861,1,1
0.0,0.044,0.66,0.000147690141711405,0.0002166707019877,0.0002166707019877,1,1
0.0,0.024,0.66,0.000153877400577971,0.0002098651889478,0.0002098651889478,1,1
0.0,0.014,0.67,0.000154691692906776,0.000195629949092,0.000195629949092,1,1
0.0,0.014,0.67,0.000139761864518399,0.0001586325812632,0.0001586325812632,1,1
0.0,0.022,0.67,0.000120242698193202,0.0001352797826196,0.0001352797826196,1,1
0.0,0.021,0.67,0.000107346897086399,0.0001460485696432,0.0001460485696432,1,1
0.0,0.064,0.67,0.000100975655852655,0.0001500975997232,0.0001500975997232,1,1
0.0,0.152,0.67,9.69484862599896e-05,0.0001495040403508,0.0001495040403508,1,1
0.0,0.163,0.67,9.26896351679148e-05,0.0001674790822724,0.0001674790822724,1,1
0.057,0.138,0.68,9.39161842824323e-05,0.000197330395267,0.000197330395267,1,1
0.161,0.074,0.68,9.69416720982422e-05,0.0002674905637571,0.0002674905637571,1,1
0.327,0.034,0.68,0.000105568400870349,0.0002777744841123,0.0002777744841123,1,1
0.458,0.019,0.68,0.000117227431620013,0.0002729364947005,0.0002729364947005,1,1
0.556,0.017,0.68,0.00012008256539214,0.0002686861122172,0.0002686861122172,1,1
0.521,0.018,0.68,0.000120607255846683,0.0002528410539589,0.0002528410539589,1,1
0.42,0.019,0.69,0.00011410654553974,0.0002409002476907,0.0002409002476907,1,1
0.353,0.014,0.69,0.000116672077437606,0.0002356123700656,0.0002356123700656,1,1
0.272,0.007,0.7,0.000118917343733348,0.000230380430355,0.000230380430355,1,1
0.186,0.004,0.7,0.00011500942197126,0.0002218629018021,0.0002218629018021,1,1
0.078,0.006,0.7,0.000113745394967132,0.0002229842160246,0.0002229842160246,1,1
0.004,0.018,0.71,0.000115919112564527,0.0002278600260803,0.0002278600260803,1,1
0.0,0.046,0.71,0.000112927695557454,0.0002374638984725,0.0002374638984725,1,1
0.0,0.068,0.72,0.000113663625026165,0.0002439341388555,0.0002439341388555,1,1
0.0,0.083,0.72,0.000122774159282331,0.0002470373940721,0.0002470373940721,1,1
0.0,0.092,0.72,0.000149492487493571,0.0002497587662736,0.0002497587662736,1,1
0.0,0.091,0.73,0.000149070009465237,0.0002385861870719,0.0002385861870719,1,1
0.0,0.082,0.73,0.000148865584612818,0.000229111915286,0.000229111915286,1,1
0.0,0.084,0.73,0.000139462041401517,0.0001842567675505,0.0001842567675505,1,1
0.0,0.084,0.74,0.000120011016693793,0.0001594389087805,0.0001594389087805,1,1
0.0,0.061,0.74,0.000111643226068084,0.0001272656548879,0.0001272656548879,1,1
0.0,0.051,0.75,0.000103909152484877,0.0001325280786353,0.0001325280786353,1,1
0.0,0.048,0.75,9.93130003863095e-05,0.0001360860080202,0.0001360860080202,1,1
0.0,0.031,0.75,9.74527342292912e-05,0.000143758584051,0.000143758584051,1,1
0.092,0.006,0.76,9.59433974022599e-05,0.0001682383078963,0.0001682383078963,1,1
0.341,0.0,0.76,9.47611403391e-05,0.0002292935927076,0.0002292935927076,1,1
0.593,0.0,0.76,9.78309202062675e-05,0.0002752390233737,0.0002752390233737,1,1
0.706,0.0,0.77,0.000107060702293012,0.0002847811385142,0.0002847811385142,1,1
0.772,0.0,0.77,0.0001182120779925,0.0002821859537024,0.0002821859537024,1,1
0.789,0.0,0.78,0.000118242741720363,0.000270692038229,0.000270692038229,1,1
0.75,0.0,0.78,0.000122610619400395,0.0002583777640547,0.0002583777640547,1,1
0.635,0.0,0.78,0.000124917213151863,0.0002473605551807,0.0002473605551807,1,1
0.527,0.003,0.79,0.000129809781286438,0.000238638553902,0.000238638553902,1,1
0.393,0.019,0.79,0.000122498185731564,0.0002325998064033,0.0002325998064033,1,1
0.191,0.035,0.8,0.000120859379831334,0.0002332224081165,0.0002332224081165,1,1
0.014,0.039,0.8,0.000116682298680227,0.0002360950130386,0.0002360950130386,1,1
0.0,0.035,0.8,0.000116133758659568,0.0002427960785863,0.0002427960785863,1,1
0.0,0.02,0.81,0.000119827034326615,0.0002479030319378,0.0002479030319378,1,1
0.0,0.015,0.81,0.000124154027036163,0.0002475572723449,0.0002475572723449,1,1
0.0,0.017,0.81,0.000149005274928638,0.0002366300094792,0.0002366300094792,1,1
0.0,0.025,0.81,0.000157928419736753,0.0002203084378049,0.0002203084378049,1,1
0.0,0.03,0.82,0.000152586116926854,0.000199298793233,0.000199298793233,1,1
0.0,0.03,0.82,0.000138807881873774,0.0001652951407744,0.0001652951407744,1,1
0.0,0.02,0.82,0.000116215528600536,0.000137878224743,0.000137878224743,1,1
0.0,0.005,0.82,0.000105878445229852,0.0001167286833704,0.0001167286833704,1,1
0.0,0.001,0.82,9.7875212257625e-05,0.0001215749769257,0.0001215749769257,1,1
0.0,0.002,0.83,9.02808289902373e-05,0.000124806538891,0.000124806538891,1,1
0.0,0.002,0.83,8.61855177800983e-05,0.0001319235838947,0.0001319235838947,1,1
0.15,0.002,0.83,8.17426843208459e-05,0.000154592794134,0.000154592794134,1,1
0.429,0.0,0.83,8.43831719979322e-05,0.0002111827974131,0.0002111827974131,1,1
0.596,0.0,0.84,9.06317583202243e-05,0.0002528907040133,0.0002528907040133,1,1
0.707,0.0,0.84,0.000102008001357374,0.0002610382297488,0.0002610382297488,1,1
0.768,0.0,0.84,0.000120075751230392,0.0002585122090139,0.0002585122090139,1,1
0.774,0.0,0.84,0.000124968319364968,0.0002480467614562,0.0002480467614562,1,1
0.741,0.001,0.84,0.000124436814748677,0.0002368265360634,0.0002368265360634,1,1
0.669,0.002,0.85,0.000124774115755169,0.0002267840943858,0.0002267840943858,1,1
0.574,0.007,0.85,0.000129530400654798,0.0002189260996347,0.0002189260996347,1,1
